EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
501832,WALTHALL CO.,FLOWERS,02/20/2014,1911,Tornado, ,EF0,0,0,5000,0,MS,CST-6, ,83177,C,147,LIX,0,0,NWS Storm Survey, ,0.45,40,1,ENE,1,ENE,FLOWERS,31.0737,-90.0019,31.08,-90,"A weak tornado touched down in the vicinity of Mississippi Highway 48 and Piggott-Easterling Road. Several large pine trees were uprooted, and large tree branches were snapped. A house roof was damaged by a fallen tree. Damage path was one half mile, path width was 40 yards. The tornado was rated EF0 with an estimated maximum wind of 85 mph. Time of the tornado was estimated based on radar.","A strong cold front moved across southern Mississippi and southeast Louisiana during the evening of the 20th and the early morning of the 21st. A squall line developed in advance of the front with a few storms in the line becoming severe. Heavy rain also produced a few reports of flash flooding.",1
493108,MARION CO.,COLUMBIA,02/20/2014,1948,Tornado, ,EF0,0,0,15000,0,MS,CST-6, ,81993,C,91,JAN,0,0,NWS Storm Survey, ,0.52,50,4,E,4,E,COLUMBIA,31.253,-89.77,31.26,-89.767,"Multiple trees were downed or snapped along Highway 98 at Friendship Church Road in a manner consistent with tornadic damage. Maximum wind speeds were estimated at 75 mph.","During the afternoon of the 20th and into the early morning hours of the 21st, a large part of the central United States experienced severe weather. Across central Mississippi, severe weather was more sporadic, but portions of the area did see the brunt of the strongest activity.||Portions of the area experienced a combination of damaging winds, hail, a few tornadoes and flash flooding. Damaging winds were more common along the US Highway 82 corridor as the line of storms pushed east. Three weak tornadoes occurred, two in Jones County and the other in Marion County. The most impactful severe weather was from flash flooding as three to six inches of rain fell within a swath extending from Brookhaven to Laurel to Hattiesburg to Columbia. Multiple roads flooded as a result, with the worst flooding outside of West Hattiesburg in Lamar County. Water rescues took place in this area, and about 20 homes had significant water in them.",2
493117,JONES CO.,(PIB)PINE BELT RGNL,02/20/2014,2128,Tornado, ,EF1,0,0,400000,0,MS,CST-6, ,81993,C,67,JAN,0,0,NWS Storm Survey, ,4.62,100,2,WSW,2,W,MOSELLE,31.455,-89.366,31.499,-89.307,"Significant damage occurred to the roofs of 5 chicken houses, heavy damage to a large metal shed occurred, minor damage to a single family dwelling, and destruction to a porch on a mobile home. Many trees were snapped and uprooted along the entire path of the tornado. A shop was damaged on Jenkins Road. Power poles were snapped along Sandford Road east of Interstate 59. A metal carport was damaged. Maximum wind speeds were estimated at 90 mph.","During the afternoon of the 20th and into the early morning hours of the 21st, a large part of the central United States experienced severe weather. Across central Mississippi, severe weather was more sporadic, but portions of the area did see the brunt of the strongest activity.||Portions of the area experienced a combination of damaging winds, hail, a few tornadoes and flash flooding. Damaging winds were more common along the US Highway 82 corridor as the line of storms pushed east. Three weak tornadoes occurred, two in Jones County and the other in Marion County. The most impactful severe weather was from flash flooding as three to six inches of rain fell within a swath extending from Brookhaven to Laurel to Hattiesburg to Columbia. Multiple roads flooded as a result, with the worst flooding outside of West Hattiesburg in Lamar County. Water rescues took place in this area, and about 20 homes had significant water in them.",3
493122,JONES CO.,ELLISVILLE,02/20/2014,2150,Tornado, ,EF0,0,0,10000,0,MS,CST-6, ,81993,C,67,JAN,0,0,NWS Storm Survey, ,0.6,50,3,W,3,WNW,ELLISVILLE,31.607,-89.255,31.615,-89.251,"This brief and weak tornado downed or snapped several trees in a pattern indicative of a tornado near the intersection of Buffalo Hill Road and Highway 588, a little west of the Ellisville city limits. Maximum wind speeds were estimated at 80 mph.","During the afternoon of the 20th and into the early morning hours of the 21st, a large part of the central United States experienced severe weather. Across central Mississippi, severe weather was more sporadic, but portions of the area did see the brunt of the strongest activity.||Portions of the area experienced a combination of damaging winds, hail, a few tornadoes and flash flooding. Damaging winds were more common along the US Highway 82 corridor as the line of storms pushed east. Three weak tornadoes occurred, two in Jones County and the other in Marion County. The most impactful severe weather was from flash flooding as three to six inches of rain fell within a swath extending from Brookhaven to Laurel to Hattiesburg to Columbia. Multiple roads flooded as a result, with the worst flooding outside of West Hattiesburg in Lamar County. Water rescues took place in this area, and about 20 homes had significant water in them.",4
507112,NESHOBA CO.,FORESTDALE,04/06/2014,1841,Tornado, ,EF1,0,0,75000,0,MS,CST-6, ,83926,C,99,JAN,0,0,NWS Storm Survey, ,1.25,150,4,WNW,4,NW,FORESTDALE,32.8022,-89.0136,32.8209,-88.9987,"This tornado first touched along County Road 610, then tracked across County Road 743 and lifted east of County Road 761. A roof was torn off a single family home, the roofs were torn off several mobile homes, several metal outbuildings were heavily damaged and numerous trees were snapped and uprooted. The damage pattern was convergent in nature and several objects were thrown in the opposite direction of the storm���s path.","A cold front moved through the region on April 4th and stalled along the northern Gulf Coast. Over the next several days, moisture increased over the region ahead of a strong upper level system. Beginning in the early morning hours of the 6th, bands of showers and thunderstorms moved north across the ArkLaMiss region. This continued through the day as heavy rain fell over some already saturated ground. During the late afternoon and evening hours of the 6th, the stalled front started to move slowly north as a warm front. This occurred as a surface low developed across the Texas coast and began to track northeast. This was able to bring mid 60 degree dew points into the region to just north of the Highway 84 corridor and allow for storms to become more surface based which brought a threat for damaging winds, large hail, and tornadoes.||The most significant impact from this weather system was from the prolonged heavy rainfall. Rainfall totals ranged from a widespread 2-4 inches with a few swaths of 5 to 7 inches. This sort of rainfall produced many instances of flash flooding along with significant river flooding after the rains ended. Multiple roads were washed out in some locations from the copious amounts of rain that fell along with many other roads covered with water. The Strong River at D'Lo, in Simpson County, crested at a record flood stage of 34.3 feet. Due to its close proximity to U.S. Highway 49, flood waters crept across the road and forced closure for a few days. Tallahala Creek at Laurel rose to major flood stage, cresting at 19.36 feet on April 8th.",5
507164,COVINGTON CO.,WILLIAMSBURG,04/07/2014,102,Tornado, ,EF2,0,8,2000000,0,MS,CST-6, ,83926,C,31,JAN,0,0,NWS Storm Survey, ,16,600,4,NNW,5,NE,HOT COFFEE,31.6717,-89.6567,31.7859,-89.4015,"This tornado touched down just to the west of Sunset-Williamsburg Rd. Several trees were snapped at this location. The tornado moved northeast where it crossed Sunset Rd and Rock Hill Rd. Snapped & uprooted trees were the main damage. As the tornado neared and crossed Highway 49, the intensity increased to a high end EF-1.||Multiple power lines were downed along with numerous trees, two homes had minor damage along Rock Hill Rd. A home had a portion of the roof removed along Highway 49. As the tornado crossed Byrd Town Rd, more high end tree damage occurred with some minor damage to a home and a couple mobile homes. Several sheds and carports were destroyed here as well. The tornado increased in intensity to a low end EF-2 as it crossed George Speed Rd. Here significant tree damage was noted with hundreds of snapped or uprooted pines and hardwoods. A few homes had minor damage as they were on the edges of the tornadic circulation. The tornado weakened some as it moved just north of Jones Chapel Rd and across Highway 532. The tornado increased and reached peak intensity, EF-2 (125 mph), as it crossed Vester Pickering Rd. Three mobile homes were destroyed with one well-built brick home having the roof entirely removed. Heavy tree damaged was noted here with power poles and power lines down. Just to the north of Hot Coffee, a large church was heavily damaged with part of the roof removed and some outer brick fallen off the outer wall. Five other brick buildings had minor/major roof damage along with the windows blown out. Dozens of trees were snapped and uprooted here and along Highway 35.||The tornado continued to the northeast toward the Leaf River where more trees were snapped and downed. The tornado dissipated just inside Jones County where some trees were damaged. Total path length was 16.5 miles. Maximum winds were around 125 mph.","A cold front moved through the region on April 4th and stalled along the northern Gulf Coast. Over the next several days, moisture increased over the region ahead of a strong upper level system. Beginning in the early morning hours of the 6th, bands of showers and thunderstorms moved north across the ArkLaMiss region. This continued through the day as heavy rain fell over some already saturated ground. During the late afternoon and evening hours of the 6th, the stalled front started to move slowly north as a warm front. This occurred as a surface low developed across the Texas coast and began to track northeast. This was able to bring mid 60 degree dew points into the region to just north of the Highway 84 corridor and allow for storms to become more surface based which brought a threat for damaging winds, large hail, and tornadoes.||The most significant impact from this weather system was from the prolonged heavy rainfall. Rainfall totals ranged from a widespread 2-4 inches with a few swaths of 5 to 7 inches. This sort of rainfall produced many instances of flash flooding along with significant river flooding after the rains ended. Multiple roads were washed out in some locations from the copious amounts of rain that fell along with many other roads covered with water. The Strong River at D'Lo, in Simpson County, crested at a record flood stage of 34.3 feet. Due to its close proximity to U.S. Highway 49, flood waters crept across the road and forced closure for a few days. Tallahala Creek at Laurel rose to major flood stage, cresting at 19.36 feet on April 8th.",6
516926,JONES CO.,GITANO,04/07/2014,125,Tornado, ,EF0,0,0,10000000,0,MS,CST-6, ,83926,C,67,JAN,0,0,NWS Storm Survey, ,0.48,100,4,WNW,4,WNW,GITANO,31.7859,-89.4015,31.7886,-89.3937,"This tornado touched down just to the west of Sunset-Williamsburg Rd. Several trees were snapped at this location. The tornado moved northeast where it crossed Sunset Rd and Rock Hill Rd. Snapped & uprooted trees were the main damage. As the tornado neared and crossed Highway 49, the intensity increased to a high end EF-1.||Multiple power lines were downed along with numerous trees, two homes had minor damage along Rock Hill Rd. A home had a portion of the roof removed along Highway 49. As the tornado crossed Byrd Town Rd, more high end tree damage occurred with some minor damage to a home and a couple mobile homes. Several sheds and carports were destroyed here as well. The tornado increased in intensity to a low end EF-2 as it crossed George Speed Rd. Here significant tree damage was noted with hundreds of snapped or uprooted pines and hardwoods. A few homes had minor damage as they were on the edges of the tornadic circulation. The tornado weakened some as it moved just north of Jones Chapel Rd and across Highway 532. The tornado increased and reached peak intensity, EF-2 (125 mph), as it crossed Vester Pickering Rd. Three mobile homes were destroyed with one well-built brick home having the roof entirely removed. Heavy tree damaged was noted here with power poles and power lines down. Just to the north of Hot Coffee, a large church was heavily damaged with part of the roof removed and some outer brick fallen off the outer wall. Five other brick buildings had minor/major roof damage along with the windows blown out. Dozens of trees were snapped and uprooted here and along Highway 35.||The tornado continued to the northeast toward the Leaf River where more trees were snapped and downed. The tornado dissipated just inside Jones County where some trees were damaged. Total path length was 16.5 miles. Maximum winds were around 125 mph.","A cold front moved through the region on April 4th and stalled along the northern Gulf Coast. Over the next several days, moisture increased over the region ahead of a strong upper level system. Beginning in the early morning hours of the 6th, bands of showers and thunderstorms moved north across the ArkLaMiss region. This continued through the day as heavy rain fell over some already saturated ground. During the late afternoon and evening hours of the 6th, the stalled front started to move slowly north as a warm front. This occurred as a surface low developed across the Texas coast and began to track northeast. This was able to bring mid 60 degree dew points into the region to just north of the Highway 84 corridor and allow for storms to become more surface based which brought a threat for damaging winds, large hail, and tornadoes.||The most significant impact from this weather system was from the prolonged heavy rainfall. Rainfall totals ranged from a widespread 2-4 inches with a few swaths of 5 to 7 inches. This sort of rainfall produced many instances of flash flooding along with significant river flooding after the rains ended. Multiple roads were washed out in some locations from the copious amounts of rain that fell along with many other roads covered with water. The Strong River at D'Lo, in Simpson County, crested at a record flood stage of 34.3 feet. Due to its close proximity to U.S. Highway 49, flood waters crept across the road and forced closure for a few days. Tallahala Creek at Laurel rose to major flood stage, cresting at 19.36 feet on April 8th.",7
507817,YAZOO CO.,ENOLA,04/28/2014,1257,Tornado, ,EF0,0,0,0,0,MS,CST-6, ,84120,C,163,JAN,0,0,Storm Chaser, ,0.24,50,2,NNW,2,N,ENOLA,32.7526,-90.6067,32.7551,-90.6039,"Several storm chasers witnessed a brief tornado touchdown in an open field northwest of Satartia. No damage appears to have occurred from the brief tornado.","A powerful spring storm system brought a multi-day severe weather outbreak across a large portion of the country during the April 27-30 time frame. This outbreak started across the Central Plains on the 27th and slowly migrated eastward over the following two days. A large tornado outbreak occurred across the Lower MS River & TN River Valleys on the 28th. The event was capped on the 30th with additional severe weather and a historic flash flooding/heavy rain event along the AL, FL gulf coast where rainfall totals peaked between 15-25 inches!||Across the NWS Jackson, MS forecast area, the tornado outbreak on the 28th was the main event. This event was driven by a classic severe weather pattern with a strong fast moving jet stream and a deep surface cyclone over the central plains. These features helped to produce strong wind shear in the atmosphere which in turn combined with rich gulf moisture and setup a volatile atmospheric mix. Multiple supercell thunderstorms developed during the afternoon/evening and produced many instances of damaging wind and large hail along with multiple tornadoes. The most devastating tornado was the EF-4 which tore a path across NE Leake, the corners of Attala/Neshoba counties, and through the heart of Winston County where the city of Louisville was especially hard hit. This tornado was on ground for 34.3 miles and resulted in 10 fatalities and many injuries. Other hard hit counties were Lowndes, Rankin, Hinds, Scott, Newton, Montgomery, Warren and Jones. Each of these counties experienced at least one tornado, some multiple tornadoes. Overall, 21 tornadoes were confirmed across the forecast area. Of these tornadoes, 3 were rated EF-3, 3 rated EF-2, 12 rated EF1 and 2 rated EF-0.",8
515209,LEE CO.,BISSELL,04/28/2014,1338,Tornado, ,EF3,0,30,15000000,0,MS,CST-6, ,85170,C,81,MEG,0,1,NWS Storm Survey, ,19.21,440,2,S,4,NNE,EGGVILLE,34.2261,-88.8242,34.3788,-88.543,"A tornado touched down near the Pontotoc County line west of Tupelo. The tornado strengthened as it moved into Tupelo reaching a peak intensity along Clayton Avenue and Country Club Road and in the commercial area along North Gloster from Hillcrest Drive to North Green Street. The Joyner Elementary School and Maintenance Shop suffered major damage. Maximum winds were estimated at 150 mph. A woman was killed when her vehicle hydroplaned and hit a tree during the storm. The tornado continued northeast and caused significant damage near Elvis Presley Lake including toppling a 400 foot communication tower. 84 homes were destroyed in Lee County while 169 homes suffered major damage. 351 other homes had minor damage. Six mobile homes were destroyed. Nine mobile homes had major damage while 6 others had minor damage. 17 businesses were destroyed while 9 suffered major damage. The tornado then tracked into Itawamba County.","A warm front lifted slowly through North Mississippi during the early evening of April 27, 2014. The airmass south of the warm front was very unstable and a couple of supercells developed along the warm front over Northwest Mississippi with damaging winds and large hail. The warm front lifted north of North Mississippi leaving a very unstable airmass behind.  A sutble upper level disturbance triggered thunderstorm developoment during the early morning hours of April 28, 2014. These thunderstorms eventually developed into a mesoscale convective system that tracked across much of Northwest Mississippi with a few reports of large hail and damaging winds. Later that same day an approaching cold front combined with a potent upper level disturbance to trigger supercells across Northeast Mississippi. This resulted in a strong tornado that tracked near Tupelo, Mississippi and several reports of large hail.",9
508149,MONTGOMERY CO.,HENDRIX,04/28/2014,1351,Tornado, ,EF1,0,0,70000,0,MS,CST-6, ,84120,C,97,JAN,0,0,NWS Storm Survey, ,3.41,100,5,SW,2,WSW,KILMICHAEL,33.4039,-89.6647,33.4186,-89.6083,"This tornado damaged roofs of several homes and knocked down numerous trees. One mobile home was destroyed and another was damaged. Maximum winds were 110 mph.","A powerful spring storm system brought a multi-day severe weather outbreak across a large portion of the country during the April 27-30 time frame. This outbreak started across the Central Plains on the 27th and slowly migrated eastward over the following two days. A large tornado outbreak occurred across the Lower MS River & TN River Valleys on the 28th. The event was capped on the 30th with additional severe weather and a historic flash flooding/heavy rain event along the AL, FL gulf coast where rainfall totals peaked between 15-25 inches!||Across the NWS Jackson, MS forecast area, the tornado outbreak on the 28th was the main event. This event was driven by a classic severe weather pattern with a strong fast moving jet stream and a deep surface cyclone over the central plains. These features helped to produce strong wind shear in the atmosphere which in turn combined with rich gulf moisture and setup a volatile atmospheric mix. Multiple supercell thunderstorms developed during the afternoon/evening and produced many instances of damaging wind and large hail along with multiple tornadoes. The most devastating tornado was the EF-4 which tore a path across NE Leake, the corners of Attala/Neshoba counties, and through the heart of Winston County where the city of Louisville was especially hard hit. This tornado was on ground for 34.3 miles and resulted in 10 fatalities and many injuries. Other hard hit counties were Lowndes, Rankin, Hinds, Scott, Newton, Montgomery, Warren and Jones. Each of these counties experienced at least one tornado, some multiple tornadoes. Overall, 21 tornadoes were confirmed across the forecast area. Of these tornadoes, 3 were rated EF-3, 3 rated EF-2, 12 rated EF1 and 2 rated EF-0.",10
